player_id,cluster,mean_status_WIN,mean_status_LOSE,mean_status_timeout,mean_completing_ratio,mean_kills,mean_kills_by_fire,mean_kills_by_stomp,mean_kills_by_shell,mean_lives,mean_coins,mean_all_enemies,mean_all_coins,mean_trajectory_length,total_runs,runner_ratio,killer_ratio,collector_ratio
3a23e6d4-f5df-47bb-ab0d-fe9c07d56565,4,0.8333333333333334,0.16666666666666666,0.0,0.95874951283137,3.8333333333333335,0.0,3.1666666666666665,0.3333333333333333,1.0,4.333333333333333,17.666666666666668,20.666666666666668,1205.3333333333333,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
3b6c9df2-5083-4d49-9861-cbe74afe4619,4,0.7142857142857143,0.2857142857142857,0.0,0.9103508165904454,15.0,2.2857142857142856,7.714285714285714,3.0,1.0,8.428571428571429,17.571428571428573,14.285714285714286,2114.4285714285716,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
41fdb80c-6516-4d73-8b79-6f863a3287d0,4,0.3333333333333333,0.6666666666666666,0.0,0.8263870577017466,10.0,0.0,5.166666666666667,2.5,0.0,6.333333333333333,15.5,13.666666666666666,2232.1666666666665,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
4b63ef53-bbd5-4746-bb02-e8a6183d5acf,4,1.0,0.0,0.0,1.0,5.666666666666667,0.0,5.0,0.0,0.6666666666666666,5.333333333333333,27.0,22.333333333333332,1240.6666666666667,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
60eb6bbd-e693-4b39-a26b-deefbdb778b7,4,0.8333333333333334,0.16666666666666666,0.0,0.9587273498376211,5.333333333333333,0.0,4.166666666666667,0.16666666666666666,1.0,4.5,19.166666666666668,15.333333333333334,1528.6666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
70d6994c-b6d4-4e92-9d50-e1c25931d401,4,0.7142857142857143,0.2857142857142857,0.0,0.9325573359216962,9.714285714285714,0.0,8.142857142857142,0.14285714285714285,0.8571428571428571,3.857142857142857,21.142857142857142,20.0,1762.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
769a7824-b9fe-4936-b87b-cab185803a17,4,1.0,0.0,0.0,1.0,6.571428571428571,0.14285714285714285,4.285714285714286,0.7142857142857143,2.5714285714285716,10.285714285714286,20.0,17.857142857142858,1581.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
8ca1d2dc-4daa-44d9-a842-659c691eac35,4,0.0,1.0,0.0,0.6739535331726074,5.8,0.0,4.0,1.2,0.0,5.8,10.4,14.2,1782.4,5,0.0,0.5,0.5
95c108b2-2aa7-4a86-84b1-5c01d2455ec0,4,1.0,0.0,0.0,1.0,7.0,0.0,5.666666666666667,0.6666666666666666,2.5,5.5,20.166666666666668,16.833333333333332,1797.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
a26fa938-16d9-4751-9d7b-542fb44a0ee8,4,0.75,0.25,0.0,0.9338193759322166,8.75,0.0,5.125,0.75,1.25,4.75,16.875,14.125,2290.25,8,0.3333333333333333,0.3333333333333333,0.3333333333333333
ab233937-5e24-4c8a-a294-cfe793cbed00,4,1.0,0.0,0.0,1.0,10.666666666666666,2.1666666666666665,3.6666666666666665,2.8333333333333335,2.8333333333333335,7.5,17.333333333333332,19.333333333333332,1626.1666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
b27967e0-d66f-4297-8e27-c280edf5cbcb,4,0.5714285714285714,0.42857142857142855,0.0,0.9379110166004726,8.142857142857142,0.0,5.714285714285714,1.7142857142857142,1.0,4.714285714285714,17.714285714285715,13.857142857142858,1044.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
b3e007dd-ff6c-40af-9683-a347df06b134,4,0.6666666666666666,0.3333333333333333,0.0,0.8372163971265157,12.333333333333334,0.0,10.0,1.6666666666666667,1.0,6.333333333333333,16.0,21.666666666666668,2086.0,3,0.0,0.5,0.5
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89,4,0.2857142857142857,0.7142857142857143,0.0,0.8318432016032082,6.0,0.0,5.0,0.14285714285714285,0.42857142857142855,2.5714285714285716,14.0,13.285714285714286,1756.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
c4699748-0982-4c0d-97ec-287b108f8897,4,0.42857142857142855,0.5714285714285714,0.0,0.8171695385660444,12.714285714285714,0.0,9.0,2.2857142857142856,1.0,9.285714285714286,15.857142857142858,16.857142857142858,2159.1428571428573,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
d2e85f74-0303-4961-aee4-8ab04b416f98,4,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,8.5,11.0,14.0,1829.5,2,0.0,0.0,0.0
e357e3de-be46-4360-b98a-d4c599431be7,4,0.9166666666666666,0.08333333333333333,0.0,0.969920481244723,7.666666666666667,0.0,4.583333333333333,1.8333333333333333,1.5,8.0,16.916666666666668,16.333333333333332,2157.1666666666665,12,0.3333333333333333,0.3333333333333333,0.3333333333333333
f51c61ef-825a-45c2-ac37-22a2c895cd41,4,0.5,0.5,0.0,0.83432961627841,7.625,0.0,7.0,0.5,0.5,4.625,19.375,15.5,1859.5,8,0.25,0.5,0.25
fdb9bf30-0d9b-4985-bdff-661806be4fe5,4,0.8571428571428571,0.14285714285714285,0.0,0.9677302667072841,6.571428571428571,0.0,4.571428571428571,1.5714285714285714,1.4285714285714286,4.285714285714286,17.285714285714285,18.0,1137.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
fe64a281-9563-4165-bf98-fbd8841472ba,4,0.5714285714285714,0.42857142857142855,0.0,0.8749827912875584,5.571428571428571,0.0,4.714285714285714,0.2857142857142857,0.14285714285714285,3.5714285714285716,17.857142857142858,14.571428571428571,1292.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
15441163-83ea-493e-adda-61d2b8d8d5b0,5,0.0,1.0,0.0,0.35589176416397095,4.0,0.0,2.0,2.0,0.0,7.0,8.0,9.0,1707.0,1,0.0,0.0,0.0
43591ce5-db23-4aab-8911-f4a445815c83,5,0.5,0.5,0.0,0.9627290368080139,3.0,0.0,2.5,0.0,1.0,3.5,12.0,14.5,775.5,2,0.0,0.0,0.0
56b8e4ac-4757-4679-ac36-030931987b90,5,0.42857142857142855,0.5714285714285714,0.0,0.9019900900976998,2.2857142857142856,0.0,1.5714285714285714,0.14285714285714285,0.8571428571428571,4.571428571428571,14.857142857142858,15.428571428571429,899.8571428571429,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
68c3063b-b165-4829-a70d-ab66e67253c5,5,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,3.0,18.0,16.0,24.0,2378.0,1,0.0,0.0,0.0
76027eb9-e5df-464c-84e0-88c816678977,5,1.0,0.0,0.0,1.0,5.714285714285714,0.0,2.857142857142857,0.0,1.5714285714285714,6.285714285714286,17.714285714285715,16.857142857142858,1297.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
8ad0e653-d918-447f-b8c2-53fcdffd6c1e,5,0.0,1.0,0.0,0.7194506525993347,4.0,0.0,1.0,1.0,0.0,8.0,4.0,12.0,2145.0,1,0.0,0.0,0.0
a8a21297-e295-439a-b37c-a57c1a348578,5,1.0,0.0,0.0,1.0,17.0,0.0,3.0,13.0,2.0,1.0,11.0,10.0,1184.0,1,0.0,0.0,0.0
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe,5,0.5714285714285714,0.42857142857142855,0.0,0.8598157039710453,5.0,0.0,3.142857142857143,0.5714285714285714,1.1428571428571428,5.571428571428571,14.714285714285714,12.571428571428571,1265.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5,5,0.8571428571428571,0.14285714285714285,0.0,0.986842657838549,6.714285714285714,0.0,5.142857142857143,0.7142857142857143,2.0,10.571428571428571,15.857142857142858,18.0,1314.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
cb577ff9-dd86-4191-9dff-51b04f83410a,5,1.0,0.0,0.0,1.0,11.0,0.0,4.857142857142857,4.571428571428571,3.0,5.857142857142857,20.857142857142858,12.285714285714286,1050.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a,5,0.5,0.5,0.0,0.9572971165180206,13.0,0.0,7.0,0.5,1.5,9.5,16.5,12.5,2435.5,2,0.0,0.0,0.0
